'ЧЕТВЕРГ';'08.30-10.00';'';'';'';'пр.Математический анализ';'Марков Сергей Николаевич, доцент';'203а';'';'Казимиров Алексей Сергеевич, доцент';'ком.кл 121';'пр.Математический анализ';'Гражданцева Елена Юрьевна, доцент';'226';'';'';'';'';'';'';'08.30-10.00';'ЧЕТВЕРГ'
'ЧЕТВЕРГ';'10.10-11.40';'пр.Математический анализ';'Марков Сергей Николаевич, доцент';'203а';'пр.Русский язык и культура речи';'Лохов Сергей Николаевич, доцент';'203б';'лаб.Дисциплина по выбору "Интернет-технологии"';'Казимиров Алексей Сергеевич, доцент';'ком.кл 121';'пр.Математический анализ';'Гражданцева Елена Юрьевна, доцент';'226';'пр.Иностранный язык';'Дей Татьяна Михайловна, старший преподаватель';'319';'пр.Элективные курсы по физической культуре и спорту';'Майкова Ольга Олеговна, старший преподаватель';'спорт.зал';'10.10-11.40';'ЧЕТВЕРГ'
'ЧЕТВЕРГ';'10.10-11.40';'пр.Математический анализ';'Марков Сергей Николаевич, доцент';'203а';'пр.Русский язык и культура речи';'Лохов Сергей Николаевич, доцент';'203б';'';'Казимиров Алексей Сергеевич, доцент';'ком.кл 121';'пр.Математический анализ';'Гражданцева Елена Юрьевна, доцент';'226';'пр.Иностранный язык';'Дей Татьяна Михайловна, старший преподаватель';'319';'пр.Элективные курсы по физической культуре и спорту';'Майкова Ольга Олеговна, старший преподаватель';'спорт.зал';'10.10-11.40';'ЧЕТВЕРГ'
'ЧЕТВЕРГ';'11.50-13.20';'лек.Математический анализ';'Марков Сергей Николаевич, доцент';'203а';'лек.Математический анализ';'Марков Сергей Николаевич, доцент';'203а';'лек.Математический анализ';'Марков Сергей Николаевич, доцент';'203а';'пр.Русский язык и культура речи';'Лохов Сергей Николаевич, доцент';'203б';'лек.Математика';'Рудых Геннадий Алексеевич, профессор';'328';'пр.Математический анализ';'Гражданцева Елена Юрьевна, доцент';'226';'11.50-13.20';'ЧЕТВЕРГ'
'ЧЕТВЕРГ';'13.50-15.20';'';'';'';'лек.Информатика и программирование';'Кириченко Константин Дмитриевич, доцент';'322';'лек.Информатика и программирование';'Кириченко Константин Дмитриевич, доцент';'322';'';'';'';'лек.Русский язык и культура речи';'Лохов Сергей Николаевич, доцент';'203б';'лек.Русский язык и культура речи';'Лохов Сергей Николаевич, доцент';'203б';'13.50-15.20';'ЧЕТВЕРГ'
'ЧЕТВЕРГ';'13.50-15.20';'пр. Элективные курсы по физической культуре и спорту (10 недель)';'Ницина Ольга Александровна, старший преподаватель';'спорт.зал';'лек.Информатика и программирование';'Кириченко Константин Дмитриевич, доцент';'322';'лек.Информатика и программирование';'Кириченко Константин Дмитриевич, доцент';'322';'пр.Элективные курсы по физической культуре и спорту';'Бонько Татьяна Ивановна, ст.преподаватель';'спорт.зал';'лек.Русский язык и культура речи';'Лохов Сергей Николаевич, доцент';'203б';'лек.Русский язык и культура речи';'Лохов Сергей Николаевич, доцент';'203б';'13.50-15.20';'ЧЕТВЕРГ'
'ЧЕТВЕРГ';'13.50-15.20';'';'';'';'лек.Информатика и программирование';'Кириченко Константин Дмитриевич, доцент';'322';'лек.Информатика и программирование';'Кириченко Константин Дмитриевич, доцент';'322';'';'';'';'лек.Русский язык и культура речи';'Лохов Сергей Николаевич, доцент';'203б';'лек.Русский язык и культура речи';'Лохов Сергей Николаевич, доцент';'203б';'13.50-15.20';'ЧЕТВЕРГ'
'ЧЕТВЕРГ';'15.30-17.00';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'15.30-17.00';'ЧЕТВЕРГ'
'ПЯТНИЦА';'08.30-10.00';'';'';'';'пр.Математический анализ';'Марков Сергей Николаевич, доцент';'320';'';'';'';'';'';'';'лек.Программирование';'Зинченко Анна Сергеевна, доцент';'318';'пр.Иностранный язык';'Малова Наталья Стефановна, доцент';'319';'08.30-10.00';'ПЯТНИЦА'
'ПЯТНИЦА';'08.30-10.00';'';'';'';'пр.Математический анализ';'Марков Сергей Николаевич, доцент';'320';'';'';'';'';'';'';'';'';'';'пр.Иностранный язык';'Малова Наталья Стефановна, доцент';'319';'08.30-10.00';'ПЯТНИЦА'
